"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"004175","Priero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",508,,
"065103","Prignano Cilento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1059,,
"036033","Prignano sulla Secchia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3736,,
"097070","Primaluna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2269,,
"004176","Priocca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2021,,
"004177","Priola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",686,,
"089021","Priolo Gargallo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",11585,,
"059019","Priverno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13839,,
"082060","Prizzi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4482,,
"056044","Proceno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",529,,
"063061","Procida","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10288,,
"010045","Propata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",134,,
"013192","Proserpio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",946,,
"059020","Prossedi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1187,,
"017157","Provaglio Val Sabbia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",891,,
"021069","Proves/Proveis","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",258,,
"070056","Provvidenti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",105,,
"004178","Prunetto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",425,,
"062055","Puglianello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1353,,
"092050","Pula","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7185,,
"030086","Pulfero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",872,,
"073022","Pulsano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",11363,,
"013193","Pusiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1374,,
"090060","Putifigari","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",719,,
"072036","Putignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",26056,,
"069070","Quadri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",748,,
"001208","Quagliuzzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",329,,
"063062","Qualiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",25218,,
"005088","Quaranti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",166,,
"006141","Quargnento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1364,,
"103058","Quarna Sopra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",251,,
"103059","Quarna Sotto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",375,,
"002107","Quarona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3932,,
"024083","Quinto Vicentino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5756,,
"017159","Quinzano d'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6187,,
"020047","Quistello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5382,,
"022150","Rabbi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1343,,
"075063","Racale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10787,,
"084029","Racalmuto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7805,,
"004179","Racconigi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9896,,
"083069","Raccuja","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",922,,
"021070","Racines/Ratschings","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4537,,
"052023","Radda in Chianti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1521,,
"087036","Raddusa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2958,,
"052024","Radicofani","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1085,,
"052025","Radicondoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",916,,
"084030","Raffadali","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",12485,,
"087058","Ragalna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4011,,
"030087","Ragogna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2820,,
"066077","Raiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2688,,
"087037","Ramacca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10447,,
"012115","Rancio Valcuvia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",921,,
"012116","Ranco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1294,,
"087038","Randazzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10579,,
"016178","Ranica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5963,,
"016179","Ranzanico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1233,,
"008048","Ranzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",547,,
"109035","Rapagnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1966,,
"010046","Rapallo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",29178,,
"069071","Rapino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1252,,
"052026","Rapolano Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5298,,
"076064","Rapolla","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4246,,
"076065","Rapone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",911,,
"002110","Rassa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",62,,
"021071","Rasun-Anterselva/Rasen-Antholz","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2938,,
"014055","Rasura","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",289,,
"084031","Ravanusa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10985,,
"036034","Ravarino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6183,,
"030088","Ravascletto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",502,,
"065104","Ravello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2485,,
"030089","Raveo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",452,,
"061066","Raviscanina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1259,,
"103060","Re","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",697,,
"018119","Rea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",408,,
"084032","Realmonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4410,,
"030090","Reana del Rojale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4840,,
"001211","Reano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1750,,
"061067","Recale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7733,,
"043044","Recanati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",21113,,
"010047","Recco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9676,,
"003129","Recetto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",933,,
"024084","Recoaro Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6217,,
"018120","Redavalle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1027,,
"020048","Redondesco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1239,,
"005089","Refrancore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1551,,
"026065","Refrontolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1689,,
"086016","Regalbuto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6850,,
"048035","Reggello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",16618,,
"035032","Reggiolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9119,,
"062056","Reino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1153,,
"083070","Reitano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",743,,
"030091","Remanzacco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6179,,
"017160","Remedello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3377,,
"108037","Renate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4063,,
"078102","Rende","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",35634,,
"021072","Renon/Ritten","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7979,,
"026066","Resana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9423,,
"015181","Rescaldina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",14134,,
"030092","Resia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",942,,
"030093","Resiutta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",284,,
"085014","Resuttano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1857,,
"018121","Retorbido","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1555,,
"004180","Revello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4246,,
"005090","Revigliasco d'Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",785,,
"026067","Revine Lago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2103,,
"013195","Rezzago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",305,,
"017161","Rezzato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13291,,
"008049","Rezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",311,,
"007056","Rhêmes-Saint-Georges","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",174,,
"061068","Riardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2321,,
"001212","Ribordone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",49,,
"070057","Riccia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5040,,
"011023","Riccò del Golfo di Spezia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3625,,
"019079","Ricengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1757,,
"026068","Riese Pio X","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10934,,
"085015","Riesi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10985,,
"021073","Rifiano/Riffian","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1409,,
"021074","Rio di Pusteria/Mühlbach","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3115,,
"019080","Ripalta Arpina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1000,,
"019081","Ripalta Cremasca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3372,,
"019082","Ripalta Guerina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",527,,
"050030","Riparbella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1599,,
"044063","Ripatransone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4156,,
"043045","Ripe San Ginesio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",840,,
"060058","Ripi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5082,,
"087039","Riposto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",14137,,
"004182","Rittana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",110,,
"022153","Riva del Garda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",17861,,
"016180","Riva di Solto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",917,,
"008050","Riva Ligure","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2804,,
