Anno;Tipo variazione;Codice Regione;Codice Unità territoriale sovracomunale;Codice Comune formato alfanumerico;Denominazione Comune;Codice Regione associato alla variazione;Codice Unità territoriale sovracomunale associato alla variazione;Codice del Comune associato alla variazione o nuovo codice Istat del Comune ;Denominazione Comune associata alla variazione o nuova denominazione;Provvedimento e Documento;Contenuto del provvedimento;Data decorrenza validità amministrativa;Flag_note
2014;ES;03;012;012094;Maccagno;03;012;012142;Maccagno con Pino e Veddasca;"Legge Regionale 30 gennaio 2014, n. 8; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Pino sulla Sponda del Lago Maggiore e Veddasca passa a costituire il nuovo Comune di Maccagno con Pino e Veddasca;04/02/2014;
2014;ES;03;012;012112;Pino sulla Sponda del Lago Maggiore;03;012;012142;Maccagno con Pino e Veddasca;"Legge Regionale 30 gennaio 2014, n. 8; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Maccagno e Veddasca passa a costituire il nuovo Comune di Maccagno con Pino e Veddasca;04/02/2014;
2014;ES;03;012;012135;Veddasca;03;012;012142;Maccagno con Pino e Veddasca;"Legge Regionale 30 gennaio 2014, n. 8; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Maccagno e Pino sulla Sponda del Lago Maggiore passa a costituire il nuovo Comune di Maccagno con Pino e Veddasca;04/02/2014;
2014;CS;03;020;020071;Borgo Virgilio;03;020;020069;Virgilio;"Legge Regionale 30 gennaio 2014, n. 9; Suppl. n. 6 al B.U. del 3 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Virgilio e Borgoforte;04/02/2014;
2014;CS;03;020;020071;Borgo Virgilio;03;020;020005;Borgoforte;"Legge Regionale 30 gennaio 2014, n. 9; Suppl. n. 6 al B.U. del 3 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Virgilio e Borgoforte;04/02/2014;
2014;ES;03;020;020069;Virgilio;03;020;020071;Borgo Virgilio;"Legge Regionale 30 gennaio 2014, n. 9; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente al Comune di Borgoforte passa a costituire il nuovo Comune di Borgo Virgilio;04/02/2014;
2014;ES;03;020;020005;Borgoforte;03;020;020071;Borgo Virgilio;"Legge Regionale 30 gennaio 2014, n. 9; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente al Comune di Virgilio passa a costituire il nuovo Comune di Borgo Virgilio;04/02/2014;
2014;CS;03;013;013252;Tremezzina;03;013;013125;Lenno;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Lenno, Ossuccio, Tremezzo e Mezzegra;04/02/2014;
2014;CS;03;013;013252;Tremezzina;03;013;013172;Ossuccio;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Lenno, Ossuccio, Tremezzo e Mezzegra;04/02/2014;
2014;CS;03;013;013252;Tremezzina;03;013;013225;Tremezzo;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Lenno, Ossuccio, Tremezzo e Mezzegra;04/02/2014;
2014;CS;03;013;013252;Tremezzina;03;013;013148;Mezzegra;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Lenno, Ossuccio, Tremezzo e Mezzegra;04/02/2014;
2014;ES;03;013;013125;Lenno;03;013;013252;Tremezzina;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Ossuccio, Tremezzo e Mezzegra passa a costituire il nuovo Comune di Tremezzina;04/02/2014;
2014;ES;03;013;013172;Ossuccio;03;013;013252;Tremezzina;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Lenno, Tremezzo e Mezzegra passa a costituire il nuovo Comune di Tremezzina;04/02/2014;
2014;ES;03;013;013225;Tremezzo;03;013;013252;Tremezzina;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Lenno, Ossuccio e Mezzegra passa a costituire il nuovo Comune di Tremezzina;04/02/2014;
2014;ES;03;013;013148;Mezzegra;03;013;013252;Tremezzina;"Legge Regionale 30 gennaio 2014, n. 10; Suppl. n. 6 al B.U. del 3 febbraio 2014";Soppresso e unitamente ai comuni di Lenno, Ossuccio e Tremezzo  passa a costituire il nuovo Comune di Tremezzina;04/02/2014;
2014;CE;06;030;030031;Coseano;06;030;030032;Dignano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Dignano;20/02/2014;
2014;AQ;06;030;030031;Coseano;06;030;030032;Dignano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Dignano;20/02/2014;
2014;CE;06;030;030032;Dignano;06;030;030031;Coseano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Coseano;20/02/2014;
2014;AQ;06;030;030032;Dignano;06;030;030031;Coseano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Coseano;20/02/2014;
2014;CE;06;030;030039;Flaibano;06;030;030031;Coseano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Coseano;20/02/2014;
2014;AQ;06;030;030039;Flaibano;06;030;030031;Coseano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Coseano;20/02/2014;
2014;CE;06;030;030031;Coseano;06;030;030039;Flaibano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Flaibano;20/02/2014;
2014;AQ;06;030;030031;Coseano;06;030;030039;Flaibano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Flaibano;20/02/2014;
2014;CE;06;030;030039;Flaibano;06;030;030032;Dignano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Dignano;20/02/2014;
2014;AQ;06;030;030039;Flaibano;06;030;030032;Dignano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Dignano;20/02/2014;
2014;CE;06;030;030032;Dignano;06;030;030039;Flaibano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Flaibano;20/02/2014;
2014;AQ;06;030;030032;Dignano;06;030;030039;Flaibano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Flaibano;20/02/2014;
2014;CE;06;030;030039;Flaibano;06;030;030109;Sedegliano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Sedegliano;20/02/2014;
2014;AQ;06;030;030039;Flaibano;06;030;030109;Sedegliano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Sedegliano;20/02/2014;
2014;CE;06;030;030109;Sedegliano;06;030;030039;Flaibano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Flaibano;20/02/2014;
2014;AQ;06;030;030109;Sedegliano;06;030;030039;Flaibano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Flaibano;20/02/2014;
2014;CE;06;030;030031;Coseano;06;030;030058;Mereto di Tomba;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Mereto di Tomba;20/02/2014;
2014;AQ;06;030;030031;Coseano;06;030;030058;Mereto di Tomba;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Mereto di Tomba;20/02/2014;
2014;CE;06;030;030058;Mereto di Tomba;06;030;030031;Coseano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Coseano;20/02/2014;
2014;AQ;06;030;030058;Mereto di Tomba;06;030;030031;Coseano;"Decreto Presidente della Regione del 20 gennaio 2014, n. 5/Pres; B.U.R. n. 6 del 5 febbraio 2014";Permuta di territorio con il Comune di Coseano;20/02/2014;
2014;CD;05;023;023014;Brenzone;05;023;023014;Brenzone sul Garda;"Legge Regionale 21 febbraio 2014, n. 8; B.U.R. n. 22 del 21 febbraio 2014";Assunta la nuova denominazione di Brenzone sul Garda;22/02/2014;
2014;CS;05;025;025071;Longarone;05;025;025031;Longarone;"Legge Regionale 21 febbraio 2014, n. 9; B.U.R. n. 22 del 21 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Longarone e Castellavazzo;22/02/2014;
2014;CS;05;025;025071;Longarone;05;025;025009;Castellavazzo;"Legge Regionale 21 febbraio 2014, n. 9; B.U.R. n. 22 del 21 febbraio 2014";Nuovo Comune costituito mediante fusione dei comuni di Longarone e Castellavazzo;22/02/2014;
2014;ES;05;025;025031;Longarone;05;025;025071;Longarone;"Legge Regionale 21 febbraio 2014, n. 9; B.U.R. n. 22 del 21 febbraio 2014";Soppresso e unitamente al Comune di Castellavazzo passa a costituire il nuovo Comune di Longarone;22/02/2014;
2014;ES;05;025;025009;Castellavazzo;05;025;025071;Longarone;"Legge Regionale 21 febbraio 2014, n. 9; B.U.R. n. 22 del 21 febbraio 2014";Soppresso e unitamente al Comune di Longarone passa a costituire il nuovo Comune di Longarone;22/02/2014;
2014;CE;06;030;030010;Bertiolo;06;030;030048;Lestizza;"Decreto Presidente della Regione del 23 maggio 2014, n. 096/Pres; B.U.R. n. 23 del 4 giugno 2014";Permuta di territorio con il Comune di Lestizza.;19/06/2014;
2014;AQ;06;030;030010;Bertiolo;06;030;030048;Lestizza;"Decreto Presidente della Regione del 23 maggio 2014, n. 096/Pres; B.U.R. n. 23 del 4 giugno 2014";Permuta di territorio con il Comune di Lestizza.;19/06/2014;
2014;CE;06;030;030048;Lestizza;06;030;030010;Bertiolo;"Decreto Presidente della Regione del 23 maggio 2014, n. 096/Pres; B.U.R. n. 23 del 4 giugno 2014";Permuta di territorio con il Comune di Bertiolo.;19/06/2014;
2014;AQ;06;030;030048;Lestizza;06;030;030010;Bertiolo;"Decreto Presidente della Regione del 23 maggio 2014, n. 096/Pres; B.U.R. n. 23 del 4 giugno 2014";Permuta di territorio con il Comune di Bertiolo.;19/06/2014;
2014;CE;11;041;041013;Fano;11;041;041029;Mondolfo;"Legge Regionale 23 giugno 2014, n. 15; B.U.R. n. 64 del 3 luglio 2014";Modificata la circoscrizione territoriale a seguito di distacco della frazione Marotta aggregata al Comune di Mondolfo;18/07/2014;2
2014;AQ;11;041;041029;Mondolfo;11;041;041013;Fano;"Legge Regionale 23 giugno 2014, n. 15; B.U.R. n. 64 del 3 luglio 2014";Modificata la circoscrizione territoriale a seguito di aggregazione della frazione Marotta staccata dal Comune di Fano;18/07/2014;2
2015;CS;04;022;022230;Predaia;04;022;022067;Coredo;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Coredo, Smarano, Taio, Tres e Vervò;01/01/2015;
2015;CS;04;022;022230;Predaia;04;022;022175;Smarano;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Coredo, Smarano, Taio, Tres e Vervò;01/01/2015;
2015;CS;04;022;022230;Predaia;04;022;022186;Taio;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Coredo, Smarano, Taio, Tres e Vervò;01/01/2015;
2015;CS;04;022;022230;Predaia;04;022;022206;Tres;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Coredo, Smarano, Taio, Tres e Vervò;01/01/2015;
2015;CS;04;022;022230;Predaia;04;022;022214;Vervò;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Coredo, Smarano, Taio, Tres e Vervò;01/01/2015;
2015;ES;04;022;022067;Coredo;04;022;022230;Predaia;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Smarano, Taio, Tres e Vervò passa a costituire il nuovo Comune di Predaia;01/01/2015;
2015;ES;04;022;022175;Smarano;04;022;022230;Predaia;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Coredo, Taio, Tres e Vervò passa a costituire il nuovo Comune di Predaia;01/01/2015;
2015;ES;04;022;022186;Taio;04;022;022230;Predaia;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Coredo, Smarano, Tres e Vervò passa a costituire il nuovo Comune di Predaia;01/01/2015;
2015;ES;04;022;022206;Tres;04;022;022230;Predaia;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Coredo, Smarano, Taio e Vervò passa a costituire il nuovo Comune di Predaia;01/01/2015;
2015;ES;04;022;022214;Vervò;04;022;022230;Predaia;"Legge Regionale 24 giugno 2014, n. 1; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Coredo, Smarano, Taio e Tres passa a costituire il nuovo Comune di Predaia;01/01/2015;
2015;CS;04;022;022231;San Lorenzo Dorsino;04;022;022077;Dorsino;"Legge Regionale 24 giugno 2014, n. 3; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Dorsino e San Lorenzo in Banale;01/01/2015;
2015;CS;04;022;022231;San Lorenzo Dorsino;04;022;022166;San Lorenzo in Banale;"Legge Regionale 24 giugno 2014, n. 3; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Dorsino e San Lorenzo in Banale;01/01/2015;
2015;ES;04;022;022077;Dorsino;04;022;022231;San Lorenzo Dorsino;"Legge Regionale 24 giugno 2014, n. 3; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente al Comune di San Lorenzo in Banale passa a costituire il nuovo Comune di San Lorenzo Dorsino;01/01/2015;
2015;ES;04;022;022166;San Lorenzo in Banale;04;022;022231;San Lorenzo Dorsino;"Legge Regionale 24 giugno 2014, n. 3; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente al Comune di Dorsino passa a costituire il nuovo Comune di San Lorenzo Dorsino;01/01/2015;
2015;CS;04;022;022232;Valdaone;04;022;022012;Bersone;"Legge Regionale 24 giugno 2014, n. 2; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Bersone, Daone e Praso;01/01/2015;
2015;CS;04;022;022232;Valdaone;04;022;022072;Daone;"Legge Regionale 24 giugno 2014, n. 2; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Bersone, Daone e Praso;01/01/2015;
2015;CS;04;022;022232;Valdaone;04;022;022146;Praso;"Legge Regionale 24 giugno 2014, n. 2; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Nuovo Comune costituito mediante fusione dei comuni di Bersone, Daone e Praso;01/01/2015;
2015;ES;04;022;022012;Bersone;04;022;022232;Valdaone;"Legge Regionale 24 giugno 2014, n. 2; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Daone e Praso passa a costituire il nuovo Comune di Valdaone;01/01/2015;
2015;ES;04;022;022072;Daone;04;022;022232;Valdaone;"Legge Regionale 24 giugno 2014, n. 2; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Bersone e Praso passa a costituire il nuovo Comune di Valdaone;01/01/2015;
2015;ES;04;022;022146;Praso;04;022;022232;Valdaone;"Legge Regionale 24 giugno 2014, n. 2; Suppl. n. 2 al B.U. n. 26/I-II del 1 luglio 2014";Soppresso e unitamente ai comuni di Bersone e Daone passa a costituire il nuovo Comune di Valdaone;01/01/2015;
2015;CS;06;093;093053;Valvasone Arzene;06;093;093003;Arzene;"Legge Regionale 5 novembre 2014, n. 20; B.U.R. n. 46 del 12 novembre 2014";Nuovo Comune costituito mediante fusione dei comuni di Arzene e Valvasone;01/01/2015;
2015;CS;06;093;093053;Valvasone Arzene;06;093;093048;Valvasone;"Legge Regionale 5 novembre 2014, n. 20; B.U.R. n. 46 del 12 novembre 2014";Nuovo Comune costituito mediante fusione dei comuni di Arzene e Valvasone;01/01/2015;
2015;ES;06;093;093003;Arzene;06;093;093053;Valvasone Arzene;"Legge Regionale 5 novembre 2014, n. 20; B.U.R. n. 46 del 12 novembre 2014";Soppresso e unitamente al Comune di Valvasone passa a costituire il nuovo Comune di Valvasone Arzene;01/01/2015;
2015;ES;06;093;093048;Valvasone;06;093;093053;Valvasone Arzene;"Legge Regionale 5 novembre 2014, n. 20; B.U.R. n. 46 del 12 novembre 2014";Soppresso e unitamente al Comune di Arzene passa a costituire il nuovo Comune di Valvasone Arzene;01/01/2015;
2015;CS;09;046;046037;Sillano Giuncugnano;09;046;046016;Giuncugnano;"Legge Regionale 24 novembre 2014, n. 71; B.U.R. n. 57 del 24 novembre 2014";Nuovo Comune costituito mediante fusione dei comuni di Sillano e Giuncugnano;01/01/2015;
2015;CS;09;046;046037;Sillano Giuncugnano;09;046;046029;Sillano;"Legge Regionale 24 novembre 2014, n. 71; B.U.R. n. 57 del 24 novembre 2014";Nuovo Comune costituito mediante fusione dei comuni di Sillano e Giuncugnano;01/01/2015;
2015;ES;09;046;046016;Giuncugnano;09;046;046037;Sillano Giuncugnano;"Legge Regionale 24 novembre 2014, n. 71; B.U.R. n. 57 del 24 novembre 2014";Soppresso e unitamente al Comune di Sillano passa a costituire il nuovo Comune di Sillano Giuncugnano;01/01/2015;
2015;ES;09;046;046029;Sillano;09;046;046037;Sillano Giuncugnano;"Legge Regionale 24 novembre 2014, n. 71; B.U.R. n. 57 del 24 novembre 2014";Soppresso e unitamente al Comune di Giuncugnano passa a costituire il nuovo Comune di Sillano Giuncugnano;01/01/2015;
2015;CD;01;004;004051;Castellinaldo;01;004;004051;Castellinaldo d'Alba;"Delibera Consiglio regionale 29 dicembre 2015, n. 35-43708; B.U.R. n. 2 del 15 gennaio 2015";Assunta la nuova denominazione di Castellinaldo d'Alba;30/01/2015;
2015;CS;03;097;097092;La Valletta Brianza;03;097;097066;Perego;"Legge Regionale 27 gennaio 2015, n. 1; Suppl. al B.U.R. n. 5 del 29 gennaio 2015";Nuovo Comune costituito mediante fusione dei comuni di Perego e Rovagnate;30/01/2015;
2015;CS;03;097;097092;La Valletta Brianza;03;097;097073;Rovagnate;"Legge Regionale 27 gennaio 2015, n. 1; Suppl. al B.U.R. n. 5 del 29 gennaio 2015";Nuovo Comune costituito mediante fusione dei comuni di Perego e Rovagnate;30/01/2015;
2015;ES;03;097;097066;Perego;03;097;097092;La Valletta Brianza;"Legge Regionale 27 gennaio 2015, n. 1; Suppl. al B.U.R. n. 5 del 29 gennaio 2015";Soppresso e unitamente al Comune di Rovagnate passa a costituire il nuovo Comune di La Valletta Brianza;30/01/2015;
2015;ES;03;097;097073;Rovagnate;03;097;097092;La Valletta Brianza;"Legge Regionale 27 gennaio 2015, n. 1; Suppl. al B.U.R. n. 5 del 29 gennaio 2015";Soppresso e unitamente al Comune di Perego passa a costituire il nuovo Comune di La Valletta Brianza;30/01/2015;
2015;ES;03;014;014042;Menarola;03;014;014032;Gordona;"Legge Regionale 6 novembre 2015, n. 35; Suppl. al B.U.R.L. n. 46 del 10 novembre 2015";Soppresso e aggregato alla circoscrizione territoriale del Comune di Gordona;25/11/2015;
2015;AQES;03;014;014032;Gordona;03;014;014042;Menarola;"Legge Regionale 6 novembre 2015, n. 35; Suppl. al B.U.R.L. n. 46 del 10 novembre 2015";Modificata la circoscrizione territoriale a seguito dell’aggregazione del territorio del soppresso Comune di Menarola;25/11/2015;
2016;CS;04;022;022233;Dimaro Folgarida;04;022;022075;Dimaro;"Legge Regionale 16 febbraio 2015, n. 2; Suppl. n. 1 al B.U.R. n. 8/I-II del 24 febbraio 2015";Nuovo Comune costituito mediante fusione dei comuni di Dimaro e Monclassico;01/01/2016;
2016;CS;04;022;022233;Dimaro Folgarida;04;022;022121;Monclassico;"Legge Regionale 16 febbraio 2015, n. 2; Suppl. n. 1 al B.U.R. n. 8/I-II del 24 febbraio 2015";Nuovo Comune costituito mediante fusione dei comuni di Dimaro e Monclassico;01/01/2016;
